Date,Close,High,Low,Open,Volume
,^HSI,^HSI,^HSI,^HSI,^HSI
2004-07-27,12301.3203125,12358.6103515625,12250.169921875,12273.650390625,222400000
2004-07-28,12320.26953125,12382.0302734375,12292.33984375,12378.08984375,156800000
2004-07-29,12183.099609375,12284.3203125,12084.6796875,12265.51953125,233000000
2004-07-30,12238.0302734375,12344.9599609375,12223.8701171875,12290.5703125,277500000
2004-08-02,12201.3896484375,12236.830078125,12131.759765625,12233.6298828125,178900000
2004-08-03,12357.1201171875,12425.4296875,12279.6396484375,12405.2998046875,254500000
2004-08-04,12280.259765625,12322.33984375,12174.08984375,12269.98046875,304800000
2004-08-05,12491.919921875,12518.5498046875,12315.6396484375,12319.330078125,311300000
2004-08-06,12478.6796875,12503.2197265625,12391.8701171875,12403.0,268400000
2004-08-09,12467.41015625,12534.6396484375,12415.099609375,12420.73046875,161500000
2004-08-10,12408.0400390625,12503.4697265625,12367.6796875,12455.490234375,200400000
2004-08-11,12343.1298828125,12482.7900390625,12324.01953125,12477.41015625,231500000
2004-08-12,12413.4296875,12431.01953125,12271.8896484375,12342.3203125,283300000
2004-08-13,12359.830078125,12367.33984375,12278.9296875,12347.3603515625,273000000
2004-08-16,12219.75,12338.8603515625,12150.7099609375,12320.76953125,257900000
2004-08-17,12256.1201171875,12319.5703125,12220.5703125,12278.6904296875,166200000
2004-08-18,12228.5400390625,12269.3603515625,12194.41015625,12209.51953125,142500000
2004-08-19,12396.669921875,12428.76953125,12289.8798828125,12296.580078125,308400000
2004-08-20,12376.900390625,12418.3095703125,12320.419921875,12358.5595703125,211600000
2004-08-23,12431.76953125,12452.0703125,12385.75,12413.76953125,220500000
2004-08-24,12646.490234375,12657.41015625,12409.3798828125,12424.33984375,348600000
2004-08-25,12793.0302734375,12819.6396484375,12666.759765625,12666.759765625,459600000
2004-08-26,12784.3896484375,12843.8603515625,12720.76953125,12793.080078125,331200000
2004-08-27,12818.419921875,12898.01953125,12765.080078125,12765.080078125,325600000
2004-08-30,12877.7802734375,12901.08984375,12802.1298828125,12806.6396484375,230500000
2004-08-31,12850.2802734375,12904.240234375,12806.849609375,12833.349609375,203300000
2004-09-01,13023.8701171875,13042.58984375,12924.1298828125,12924.1298828125,318800000
2004-09-02,12999.0703125,13088.419921875,12979.8701171875,13026.7099609375,271300000
2004-09-03,12948.099609375,13074.849609375,12934.919921875,13060.5595703125,268500000
2004-09-06,13104.33984375,13107.3701171875,12942.669921875,12964.7001953125,335600000
2004-09-07,13136.0400390625,13146.419921875,13058.01953125,13102.9697265625,250700000
2004-09-08,13049.9599609375,13190.3896484375,13013.650390625,13161.8095703125,367400000
2004-09-09,12942.2001953125,13080.7001953125,12905.849609375,13019.9599609375,286500000
2004-09-10,13003.990234375,13008.0,12865.0595703125,12945.5,337600000
2004-09-13,13139.5703125,13143.4501953125,13059.1796875,13079.3896484375,267800000
2004-09-14,13148.0595703125,13172.0703125,13090.23046875,13147.9501953125,232100000
2004-09-15,13084.400390625,13127.9404296875,13007.6298828125,13127.3896484375,249000000
2004-09-16,13209.83984375,13223.509765625,13044.419921875,13044.419921875,329000000
2004-09-17,13224.9296875,13254.2099609375,13184.3798828125,13243.150390625,892800000
2004-09-20,13221.330078125,13284.009765625,13173.51953125,13236.48046875,464500000
2004-09-21,13304.48046875,13311.3603515625,13154.990234375,13212.349609375,416900000
2004-09-22,13272.23046875,13356.8798828125,13265.169921875,13314.080078125,569700000
2004-09-23,13280.4296875,13282.8603515625,13179.1298828125,13198.7900390625,371500000
2004-09-24,13066.83984375,13253.330078125,13035.16015625,13236.25,404200000
2004-09-27,13021.900390625,13067.759765625,12908.099609375,13053.599609375,318900000
2004-09-28,12950.7998046875,12967.0703125,12884.400390625,12933.3203125,299300000
2004-09-30,13120.0302734375,13154.91015625,13052.3798828125,13056.7998046875,361000000
2004-10-04,13359.25,13402.9599609375,13323.2900390625,13347.169921875,546700000
2004-10-05,13331.099609375,13366.8701171875,13304.169921875,13366.8701171875,307400000
2004-10-06,13271.5703125,13398.76953125,13271.5498046875,13378.3701171875,269400000
2004-10-07,13321.73046875,13334.6103515625,13268.76953125,13333.330078125,204200000
2004-10-08,13241.4599609375,13380.51953125,13186.2099609375,13291.2802734375,391200000
2004-10-11,13305.1298828125,13321.5400390625,13158.5400390625,13240.849609375,276800000
2004-10-12,13251.58984375,13286.080078125,13186.9697265625,13244.400390625,271600000
2004-10-13,13171.580078125,13301.330078125,13093.98046875,13242.0302734375,386300000
2004-10-14,13035.3798828125,13068.7099609375,12982.2900390625,13024.83984375,281200000
2004-10-15,13059.4296875,13094.5595703125,13012.83984375,13021.580078125,190300000
2004-10-18,13034.740234375,13089.4404296875,12989.830078125,13074.73046875,158300000
2004-10-19,13154.5498046875,13155.3701171875,13042.6201171875,13108.2197265625,191000000
2004-10-20,12999.1298828125,13095.8798828125,12954.8701171875,13094.150390625,266300000
2004-10-21,13015.2001953125,13037.75,12945.2998046875,12997.4404296875,243000000
2004-10-25,12818.099609375,12846.75,12743.419921875,12816.080078125,435000000
2004-10-26,12852.349609375,12867.509765625,12810.759765625,12841.080078125,281100000
2004-10-27,12838.7099609375,12918.4501953125,12836.490234375,12880.990234375,240900000
2004-10-28,13113.150390625,13141.2998046875,12973.3603515625,12973.66015625,412800000
2004-10-29,13054.66015625,13098.5400390625,13025.0703125,13027.1201171875,409100000
2004-11-01,13094.25,13105.080078125,13001.3203125,13039.400390625,198400000
2004-11-02,13308.740234375,13313.169921875,13160.080078125,13160.080078125,386300000
2004-11-03,13397.669921875,13427.3701171875,13270.2001953125,13316.1201171875,352700000
2004-11-04,13369.08984375,13485.8896484375,13319.6904296875,13485.8896484375,308500000
2004-11-05,13494.9501953125,13536.8701171875,13461.1103515625,13497.9501953125,362400000
2004-11-08,13561.490234375,13573.8701171875,13463.7197265625,13536.2099609375,258300000
2004-11-09,13516.669921875,13579.400390625,13486.2900390625,13542.0498046875,256300000
2004-11-10,13672.3701171875,13672.3701171875,13530.330078125,13563.4697265625,388800000
2004-11-11,13624.509765625,13684.8798828125,13587.23046875,13657.0400390625,431500000
2004-11-12,13784.4599609375,13822.1103515625,13747.5595703125,13750.23046875,433000000
2004-11-15,13932.2197265625,13950.9404296875,13887.91015625,13906.990234375,458200000
2004-11-16,13746.080078125,13926.6201171875,13726.7900390625,13926.6201171875,559100000
2004-11-17,13824.98046875,13858.6298828125,13770.26953125,13787.3896484375,469000000
2004-11-18,13799.8203125,13882.6904296875,13784.8603515625,13853.73046875,346000000
2004-11-19,13787.6796875,13870.7099609375,13751.2998046875,13853.330078125,289200000
2004-11-22,13800.599609375,13803.5,13629.7802734375,13646.8095703125,296800000
2004-11-23,14023.2900390625,14048.6904296875,13784.0498046875,13809.3798828125,429600000
2004-11-24,13997.01953125,14091.8896484375,13942.349609375,14001.0302734375,435100000
2004-11-25,13926.6103515625,14054.7099609375,13867.9599609375,14009.0703125,357200000
2004-11-26,13895.0302734375,14009.1298828125,13856.099609375,13922.169921875,396700000
2004-11-29,14066.91015625,14111.3203125,13975.1904296875,13979.330078125,314600000
2004-11-30,14060.0498046875,14137.3203125,14015.7099609375,14059.849609375,764500000
2004-12-01,14162.7998046875,14162.7998046875,13936.509765625,14005.91015625,338000000
2004-12-02,14261.7900390625,14339.0595703125,14226.2001953125,14311.9501953125,456500000
2004-12-03,14211.83984375,14282.1796875,14149.6904296875,14264.4404296875,419000000
2004-12-06,14256.8603515625,14287.5498046875,14165.650390625,14256.009765625,308200000
2004-12-07,14235.7802734375,14317.3095703125,14184.0,14196.58984375,364400000
2004-12-08,14022.3203125,14214.009765625,13984.2099609375,14156.7099609375,400500000
2004-12-09,14008.8203125,14063.66015625,13910.150390625,14009.240234375,421000000
2004-12-10,13901.8095703125,14025.0703125,13869.5302734375,13965.0595703125,317600000
2004-12-13,13886.16015625,13906.669921875,13760.1103515625,13875.3701171875,315200000
2004-12-14,14043.51953125,14059.330078125,13950.509765625,13965.0703125,421600000
2004-12-15,14078.5400390625,14133.2099609375,13997.009765625,14054.009765625,437600000
2004-12-16,14024.6298828125,14137.3798828125,13977.419921875,14104.25,290400000
2004-12-17,13992.4404296875,14032.4296875,13905.400390625,14013.490234375,236600000
2004-12-20,14214.0400390625,14229.669921875,13957.25,14000.1796875,318400000
2004-12-21,14180.7900390625,14259.9404296875,14135.73046875,14235.3798828125,217400000
2004-12-22,14151.080078125,14219.330078125,14117.2998046875,14212.7001953125,200200000
2004-12-23,14235.2998046875,14254.849609375,14134.1396484375,14165.6396484375,187800000
2004-12-24,14194.900390625,14230.16015625,14178.400390625,14215.75,102200000
2004-12-28,14196.9501953125,14234.58984375,14096.8203125,14147.9296875,228500000
2004-12-29,14266.3798828125,14333.240234375,14226.6103515625,14277.5302734375,201200000
2004-12-30,14163.5498046875,14304.580078125,14158.73046875,14262.33984375,230200000
2004-12-31,14230.1396484375,14248.6396484375,14168.240234375,14184.830078125,149800000
2005-01-03,14237.419921875,14267.2099609375,14150.01953125,14216.0400390625,145600000
2005-01-04,14045.900390625,14198.509765625,13991.2001953125,14198.509765625,397500000
2005-01-05,13764.3603515625,13941.1298828125,13709.580078125,13939.01953125,530200000
2005-01-06,13712.0400390625,13789.150390625,13672.5595703125,13718.7900390625,418800000
2005-01-07,13574.8603515625,13771.4501953125,13403.0,13698.16015625,571200000
2005-01-10,13531.3896484375,13605.01953125,13435.4296875,13573.419921875,317400000
2005-01-11,13509.25,13649.4296875,13455.3095703125,13609.3095703125,340800000
2005-01-12,13565.3095703125,13565.3095703125,13352.7099609375,13456.5400390625,337000000
2005-01-13,13573.2802734375,13631.41015625,13533.009765625,13570.2197265625,396300000
2005-01-14,13494.7802734375,13582.5400390625,13411.3095703125,13509.4599609375,473400000
2005-01-17,13621.650390625,13636.76953125,13528.1103515625,13529.080078125,261000000
2005-01-18,13604.2197265625,13621.9599609375,13489.990234375,13621.9599609375,289800000
2005-01-19,13678.6298828125,13700.9404296875,13586.33984375,13634.009765625,304000000
2005-01-20,13543.58984375,13585.669921875,13500.580078125,13550.98046875,460300000
2005-01-21,13481.01953125,13518.6904296875,13432.4599609375,13495.9296875,476200000
2005-01-24,13386.990234375,13483.1298828125,13320.5302734375,13449.8798828125,450800000
2005-01-25,13584.0595703125,13594.8603515625,13356.240234375,13378.83984375,319800000
2005-01-26,13623.6796875,13652.4501953125,13558.0302734375,13599.2001953125,365600000
2005-01-27,13628.91015625,13750.48046875,13596.41015625,13636.740234375,374400000
2005-01-28,13650.0595703125,13679.3095703125,13559.98046875,13633.6796875,268400000
2005-01-31,13721.6904296875,13762.8603515625,13581.1904296875,13625.23046875,352600000
2005-02-01,13578.259765625,13736.6396484375,13522.4296875,13714.419921875,407300000
2005-02-02,13555.7998046875,13607.8798828125,13454.400390625,13573.6396484375,321800000
2005-02-03,13515.330078125,13586.849609375,13456.1396484375,13525.8896484375,404900000
2005-02-04,13585.169921875,13623.599609375,13470.48046875,13495.7099609375,425700000
2005-02-07,13795.0,13816.8603515625,13749.080078125,13749.080078125,383200000
2005-02-08,13845.6298828125,13863.990234375,13788.330078125,13806.5595703125,218200000
2005-02-14,14017.23046875,14043.9404296875,13943.4599609375,14006.5400390625,426000000
2005-02-15,13995.830078125,14065.66015625,13978.240234375,14042.3798828125,304100000
2005-02-16,14015.490234375,14044.830078125,13962.48046875,14029.5,302000000
2005-02-17,13967.8203125,14037.6201171875,13936.6298828125,14024.1298828125,256400000
2005-02-18,14087.8701171875,14093.4296875,13898.919921875,13933.919921875,323300000
2005-02-21,14111.650390625,14113.9296875,14045.7099609375,14072.41015625,282800000
2005-02-22,14090.51953125,14118.23046875,14022.0595703125,14095.8896484375,296100000
2005-02-23,13957.9404296875,13964.759765625,13907.5400390625,13933.7197265625,357000000
2005-02-24,14060.91015625,14060.91015625,13956.1396484375,13970.6396484375,301500000
2005-02-25,14157.08984375,14207.5302734375,14103.1201171875,14103.1201171875,418000000
2005-02-28,14195.349609375,14272.5400390625,14141.7802734375,14204.8603515625,398300000
2005-03-01,14061.150390625,14085.849609375,13954.580078125,14031.2197265625,274500000
2005-03-02,13850.7802734375,14066.759765625,13817.4599609375,14039.849609375,375800000
2005-03-03,13892.3701171875,13909.1103515625,13785.3896484375,13816.8203125,277100000
2005-03-04,13730.7802734375,13922.4296875,13692.3896484375,13906.009765625,395800000
2005-03-07,13771.9501953125,13872.6201171875,13749.25,13829.83984375,250700000
2005-03-08,13881.7099609375,13889.4296875,13736.1796875,13763.1396484375,303200000
2005-03-09,13941.4697265625,13996.4599609375,13871.26953125,13915.3603515625,299300000
2005-03-10,13856.01953125,13874.2099609375,13742.240234375,13811.3603515625,482500000
2005-03-11,13890.9296875,13909.2900390625,13781.419921875,13859.8896484375,350900000
2005-03-14,13906.849609375,13935.1103515625,13816.25,13832.9404296875,286100000
2005-03-15,13816.75,13886.830078125,13763.5400390625,13886.830078125,316200000
2005-03-16,13832.51953125,13838.23046875,13647.0595703125,13709.849609375,344700000
2005-03-17,13817.990234375,13858.419921875,13699.7099609375,13723.25,340100000
2005-03-18,13828.3701171875,13907.0595703125,13779.76953125,13865.0498046875,281000000
2005-03-21,13834.349609375,13865.1201171875,13786.7900390625,13822.9501953125,171000000
2005-03-22,13776.4697265625,13822.8798828125,13757.650390625,13800.830078125,264300000
2005-03-23,13603.6103515625,13643.990234375,13564.6103515625,13602.900390625,387000000
2005-03-24,13597.099609375,13612.98046875,13547.83984375,13591.9404296875,300000000
2005-03-29,13411.8798828125,13552.099609375,13380.91015625,13552.099609375,401300000
2005-03-30,13425.75,13460.009765625,13357.169921875,13404.599609375,312000000
2005-03-31,13516.8798828125,13556.1396484375,13482.490234375,13515.3798828125,427800000
2005-04-01,13491.349609375,13518.6298828125,13397.599609375,13495.66015625,323900000
2005-04-04,13513.41015625,13545.3095703125,13436.9599609375,13474.3603515625,287600000
2005-04-06,13562.259765625,13612.0400390625,13505.7802734375,13537.3798828125,355900000
2005-04-07,13602.349609375,13619.8701171875,13538.400390625,13605.419921875,264300000
2005-04-08,13666.7197265625,13686.990234375,13636.349609375,13670.7900390625,245700000
2005-04-11,13659.9296875,13668.0,13606.3896484375,13614.0498046875,242400000
2005-04-12,13658.0498046875,13678.6396484375,13622.7099609375,13660.650390625,165600000
2005-04-13,13799.6201171875,13808.509765625,13665.400390625,13695.6796875,230200000
2005-04-14,13772.400390625,13788.6796875,13707.669921875,13741.169921875,323500000
2005-04-15,13638.75,13672.740234375,13579.16015625,13672.740234375,299400000
2005-04-18,13355.23046875,13424.66015625,13337.4404296875,13382.01953125,502100000
2005-04-19,13444.08984375,13503.2900390625,13428.3896484375,13430.150390625,224700000
2005-04-20,13501.6298828125,13567.9404296875,13489.1298828125,13534.240234375,187100000
2005-04-21,13597.3095703125,13639.8603515625,13401.8603515625,13407.5703125,312400000
2005-04-22,13693.5498046875,13727.4404296875,13649.5,13684.58984375,300300000
2005-04-25,13750.23046875,13802.4296875,13711.3896484375,13744.4501953125,256000000
2005-04-26,13859.580078125,13919.51953125,13719.8095703125,13768.73046875,389300000
2005-04-27,13839.6396484375,13847.3896484375,13799.650390625,13832.8095703125,177700000
2005-04-28,13909.419921875,13956.51953125,13813.6796875,13813.6796875,339900000
2005-04-29,13908.9697265625,13913.099609375,13801.1796875,13829.4501953125,309000000
2005-05-03,13893.98046875,13994.66015625,13877.919921875,13969.6396484375,231400000
2005-05-04,13945.0498046875,13981.7802734375,13917.7001953125,13958.1796875,245300000
2005-05-05,14061.7001953125,14110.2900390625,14021.9296875,14056.9296875,313200000
2005-05-06,14033.9599609375,14095.849609375,14004.0703125,14041.2900390625,272600000
2005-05-09,14085.08984375,14106.5302734375,14006.849609375,14068.259765625,283400000
2005-05-10,14018.3798828125,14112.6103515625,13991.1904296875,14097.1904296875,235400000
2005-05-11,13939.7998046875,13973.6201171875,13895.26953125,13959.2900390625,207000000
2005-05-12,13968.2802734375,13984.349609375,13928.0703125,13968.9501953125,194100000
2005-05-13,13866.8095703125,13921.419921875,13841.8603515625,13907.16015625,223800000
2005-05-17,13667.0302734375,13863.16015625,13626.6396484375,13861.599609375,401400000
2005-05-18,13627.009765625,13668.4296875,13590.0498046875,13648.259765625,271600000
2005-05-19,13698.9296875,13747.9697265625,13645.080078125,13676.8701171875,253500000
2005-05-20,13717.419921875,13723.8203125,13642.83984375,13715.650390625,201000000
2005-05-23,13699.1298828125,13730.08984375,13632.23046875,13730.08984375,164000000
2005-05-24,13719.3203125,13726.150390625,13677.33984375,13703.1396484375,158200000
2005-05-25,13562.0595703125,13717.0703125,13542.48046875,13715.08984375,294300000
2005-05-26,13569.990234375,13590.6103515625,13541.76953125,13569.259765625,182600000
2005-05-27,13714.7802734375,13739.2001953125,13669.2001953125,13671.6396484375,218400000
2005-05-30,13845.099609375,13851.330078125,13684.51953125,13741.2802734375,255900000
2005-05-31,13867.0703125,13932.919921875,13779.7998046875,13815.73046875,348600000
2005-06-01,13873.0703125,13895.330078125,13813.6904296875,13817.26953125,302400000
2005-06-02,13814.580078125,13946.009765625,13779.7998046875,13942.9599609375,325200000
2005-06-03,13818.4501953125,13870.490234375,13792.650390625,13821.9501953125,297800000
2005-06-06,13860.5498046875,13862.6201171875,13745.6796875,13768.0302734375,265800000
2005-06-07,13837.2900390625,13846.2998046875,13800.08984375,13806.0,258100000
2005-06-08,13898.5498046875,13938.7900390625,13842.009765625,13868.1396484375,421800000
2005-06-09,13898.3095703125,13984.33984375,13876.580078125,13884.2197265625,419300000
2005-06-10,13934.759765625,13972.7099609375,13916.8603515625,13927.009765625,326600000
2005-06-13,13952.01953125,13978.6396484375,13898.4599609375,13948.419921875,209900000
2005-06-14,13904.8095703125,13999.0595703125,13901.490234375,13954.740234375,299700000
2005-06-15,13914.2998046875,13953.0302734375,13870.23046875,13932.849609375,285000000
2005-06-16,13833.5302734375,13909.75,13801.419921875,13909.75,258600000
2005-06-17,13912.0302734375,13926.58984375,13847.5,13866.7900390625,412300000
2005-06-20,13945.76953125,13966.91015625,13908.7001953125,13928.7099609375,246100000
2005-06-21,13979.349609375,13983.48046875,13890.7802734375,13935.2900390625,276500000
2005-06-22,14161.01953125,14183.3896484375,13995.6396484375,13995.6396484375,666200000
2005-06-23,14190.4404296875,14233.8095703125,14157.009765625,14197.009765625,543900000
2005-06-24,14230.2900390625,14230.2900390625,14108.3896484375,14141.66015625,536800000
2005-06-27,14176.0400390625,14202.98046875,14142.1396484375,14142.490234375,319800000
2005-06-28,14287.4404296875,14287.4404296875,14174.7900390625,14206.8095703125,602400000
2005-06-29,14277.2802734375,14365.0498046875,14247.0400390625,14313.990234375,543700000
2005-06-30,14201.0595703125,14310.76953125,14154.7001953125,14281.4697265625,406400000
2005-07-04,14177.8701171875,14188.4697265625,14122.9697265625,14188.349609375,362900000
2005-07-05,14124.7998046875,14161.0,14101.5595703125,14146.4404296875,333200000
2005-07-06,14149.9296875,14202.08984375,14126.8603515625,14170.7099609375,427300000
2005-07-07,14030.8095703125,14156.919921875,14006.75,14146.240234375,482300000
2005-07-08,13964.4697265625,14053.2099609375,13920.8701171875,14014.7998046875,340700000
2005-07-11,14157.240234375,14157.240234375,14047.009765625,14065.33984375,339000000
2005-07-12,14146.9501953125,14215.48046875,14094.7001953125,14214.8798828125,332200000
2005-07-13,14307.2998046875,14308.3701171875,14140.400390625,14170.3095703125,378500000
2005-07-14,14491.5400390625,14497.4296875,14389.3701171875,14389.3701171875,616900000
2005-07-15,14504.2900390625,14550.169921875,14444.580078125,14489.83984375,658500000
2005-07-18,14567.0,14578.6904296875,14487.8701171875,14496.5498046875,325600000
2005-07-19,14567.740234375,14625.080078125,14493.26953125,14493.26953125,454200000
2005-07-20,14602.7001953125,14673.830078125,14567.01953125,14584.0595703125,428100000
2005-07-21,14620.1396484375,14691.740234375,14560.4599609375,14660.759765625,404300000
2005-07-22,14786.4599609375,14800.3095703125,14655.4404296875,14744.51953125,593100000
2005-07-25,14794.0302734375,14841.580078125,14768.7802734375,14794.9296875,388300000
2005-07-26,14769.9296875,14840.4404296875,14744.3896484375,14818.7900390625,289100000
2005-07-27,14801.8603515625,14828.01953125,14743.6904296875,14786.9501953125,374500000
2005-07-28,14813.3203125,14899.7099609375,14771.16015625,14836.2998046875,352600000
2005-07-29,14880.98046875,14892.2900390625,14838.16015625,14863.509765625,413000000
2005-08-01,14978.8798828125,14989.4697265625,14841.1201171875,14892.73046875,331900000
2005-08-02,15137.080078125,15167.7197265625,15046.83984375,15068.2197265625,555000000
2005-08-03,15118.5,15201.8203125,15035.3701171875,15197.0595703125,537300000
2005-08-04,15111.5400390625,15186.1103515625,15076.4501953125,15101.599609375,412100000
2005-08-05,15051.3203125,15083.509765625,14972.51953125,15054.6298828125,342400000
2005-08-08,15108.9404296875,15117.91015625,15024.5400390625,15033.98046875,226900000
2005-08-09,15047.83984375,15161.7900390625,15029.3896484375,15137.6396484375,339800000
2005-08-10,15346.41015625,15346.41015625,15095.9599609375,15113.8603515625,479400000
2005-08-11,15445.2001953125,15477.1396484375,15330.9501953125,15432.740234375,615200000
2005-08-12,15450.9501953125,15480.7998046875,15398.2998046875,15459.169921875,412000000
2005-08-15,15466.0595703125,15482.150390625,15391.5703125,15435.490234375,282300000
2005-08-16,15443.6201171875,15508.5703125,15394.73046875,15455.7099609375,322900000
2005-08-17,15449.580078125,15449.580078125,15309.5,15331.08984375,398700000
2005-08-18,15148.08984375,15455.169921875,15101.73046875,15442.509765625,516700000
2005-08-19,15038.6103515625,15173.5,15001.4404296875,15123.259765625,391600000
2005-08-22,15218.6298828125,15225.58984375,15049.91015625,15093.1796875,277300000
2005-08-23,14973.8896484375,15244.900390625,14938.0498046875,15222.490234375,364400000
2005-08-24,14873.849609375,14969.5,14861.4296875,14934.98046875,286600000
2005-08-25,14889.099609375,14963.73046875,14832.0,14844.1796875,289200000
2005-08-26,14982.8896484375,14991.6396484375,14863.0400390625,14942.8203125,274600000
2005-08-29,14836.9697265625,14861.48046875,14734.4296875,14851.6796875,317400000
2005-08-30,14922.2197265625,14976.4697265625,14831.900390625,14870.1904296875,240300000
2005-08-31,14903.5498046875,14927.0498046875,14796.509765625,14853.6396484375,382700000
2005-09-01,15143.75,15149.6103515625,15014.76953125,15031.51953125,412200000
2005-09-02,15221.8896484375,15249.150390625,15131.0400390625,15197.8701171875,285900000
2005-09-05,15227.830078125,15244.0400390625,15179.759765625,15231.76953125,159700000
2005-09-06,15160.7802734375,15307.650390625,15038.650390625,15287.7001953125,248200000
2005-09-07,15224.5703125,15271.2099609375,15205.990234375,15247.919921875,242800000
2005-09-08,15166.169921875,15257.5302734375,15156.91015625,15257.5302734375,286600000
2005-09-09,15165.76953125,15188.4296875,15081.2802734375,15168.5703125,246400000
2005-09-12,15199.7900390625,15240.8896484375,15186.5703125,15240.400390625,183500000
2005-09-13,15070.5595703125,15192.919921875,15052.580078125,15159.0,259700000
2005-09-14,15086.6201171875,15097.2998046875,14979.650390625,15059.91015625,272600000
2005-09-15,15041.01953125,15129.58984375,14990.0498046875,15092.4296875,238100000
2005-09-16,14983.2001953125,15035.4501953125,14965.98046875,15033.080078125,281700000
2005-09-20,15241.8603515625,15252.83984375,14943.6103515625,14994.76953125,424600000
2005-09-21,15223.6201171875,15271.91015625,15162.599609375,15207.080078125,338200000
2005-09-22,15179.9501953125,15194.009765625,15119.990234375,15144.5498046875,297800000
2005-09-23,15143.9697265625,15169.8798828125,15045.5400390625,15169.0400390625,269900000
2005-09-26,15274.3095703125,15279.0400390625,15127.990234375,15166.16015625,293100000
2005-09-27,15189.8798828125,15312.3603515625,15163.669921875,15286.51953125,253600000
2005-09-28,15221.4599609375,15269.0400390625,15164.8603515625,15186.1298828125,312600000
2005-09-29,15431.25,15432.9501953125,15241.490234375,15248.8701171875,378800000
2005-09-30,15428.51953125,15470.509765625,15394.6796875,15449.2998046875,351300000
2005-10-03,15394.3896484375,15452.2802734375,15369.23046875,15399.8701171875,270500000
2005-10-04,15382.2099609375,15493.0,15382.2099609375,15397.3798828125,317200000
2005-10-05,15161.0302734375,15317.080078125,15137.51953125,15317.080078125,427000000
2005-10-06,14839.2998046875,14945.9697265625,14823.0,14943.2197265625,553000000
2005-10-07,14847.7900390625,14899.23046875,14798.91015625,14857.1904296875,453700000
2005-10-10,14898.76953125,14933.9296875,14852.330078125,14898.83984375,280200000
2005-10-12,14575.01953125,14933.1201171875,14557.51953125,14880.4599609375,547700000
2005-10-13,14621.830078125,14644.66015625,14508.5400390625,14527.01953125,339500000
2005-10-14,14485.8798828125,14577.3701171875,14439.1298828125,14577.3701171875,433300000
2005-10-17,14541.349609375,14572.6796875,14449.3798828125,14551.740234375,310200000
2005-10-18,14597.400390625,14649.7099609375,14563.51953125,14585.849609375,281000000
2005-10-19,14372.759765625,14463.0703125,14345.8701171875,14434.73046875,439400000
2005-10-20,14408.9404296875,14524.66015625,14398.9697265625,14477.5400390625,357200000
2005-10-21,14487.849609375,14491.9404296875,14308.6103515625,14364.6796875,507700000
2005-10-24,14402.349609375,14505.5595703125,14321.6103515625,14470.669921875,290200000
2005-10-25,14424.8798828125,14566.099609375,14422.400390625,14566.0498046875,319800000
2005-10-26,14458.1396484375,14474.16015625,14361.759765625,14446.9697265625,394400000
2005-10-27,14381.0595703125,14484.3203125,14376.8603515625,14475.66015625,271000000
2005-10-28,14215.830078125,14295.8896484375,14189.4697265625,14282.08984375,382700000
2005-10-31,14386.3701171875,14393.2802734375,14255.9296875,14313.419921875,268500000
2005-11-01,14572.259765625,14591.419921875,14470.580078125,14485.349609375,395000000
2005-11-02,14597.48046875,14604.5,14544.650390625,14583.08984375,270300000
2005-11-03,14601.58984375,14649.8603515625,14546.8798828125,14626.6103515625,264700000
2005-11-04,14585.7900390625,14668.5302734375,14536.2802734375,14660.33984375,254600000
2005-11-07,14365.7900390625,14503.4697265625,14353.900390625,14498.83984375,310800000
2005-11-08,14403.2001953125,14435.240234375,14317.509765625,14420.5498046875,259500000
2005-11-09,14597.5498046875,14626.599609375,14417.4697265625,14440.6103515625,329400000
2005-11-10,14633.330078125,14642.849609375,14567.5498046875,14586.009765625,251800000
2005-11-11,14740.599609375,14808.4697265625,14655.73046875,14668.23046875,322700000
2005-11-14,14629.490234375,14772.9296875,14541.990234375,14760.400390625,273000000
2005-11-15,14627.41015625,14671.01953125,14518.75,14573.51953125,254900000
2005-11-16,14650.5400390625,14683.990234375,14603.7001953125,14632.400390625,217700000
2005-11-17,14787.98046875,14788.6201171875,14620.419921875,14672.7998046875,331400000
2005-11-18,14883.3203125,14924.6201171875,14865.8095703125,14915.0,381000000
2005-11-21,14885.5703125,14942.0703125,14843.8701171875,14939.7001953125,242600000
2005-11-22,14885.650390625,14897.7998046875,14806.9599609375,14881.919921875,197100000
2005-11-23,15062.349609375,15071.23046875,14925.7197265625,14961.9296875,393800000
2005-11-24,15084.3896484375,15117.8798828125,15042.2998046875,15111.0302734375,262100000
2005-11-25,15081.4697265625,15100.9404296875,15027.759765625,15053.919921875,231700000
2005-11-28,15100.0,15133.8798828125,15073.5498046875,15099.6298828125,183600000
2005-11-29,15028.759765625,15062.01953125,14958.7802734375,15058.990234375,226500000
2005-11-30,14937.1396484375,15072.83984375,14936.900390625,15028.740234375,304300000
2005-12-01,15068.0302734375,15068.0302734375,14866.099609375,14881.2197265625,412200000
2005-12-02,15200.3798828125,15232.3203125,15129.2900390625,15178.099609375,377900000
2005-12-05,15158.8203125,15208.8603515625,15145.150390625,15208.8603515625,222800000
2005-12-06,14990.6103515625,15161.8798828125,14967.7802734375,15156.83984375,376200000
2005-12-07,15134.9501953125,15134.9501953125,14960.2197265625,15026.919921875,335200000
2005-12-08,14879.16015625,15095.1796875,14860.5400390625,15095.1796875,348500000
