dataset,horizon,ticker,model,scheme,n_test,mse,rmse,mae,r2_oos_vs_mean,har_mse,relative_mse_vs_har
MHAR,22,AAPL,SHAR,rolling,838,1.7362368301026068e-08,0.00013176633978761825,9.937159065867804e-05,-0.7684140088637312,1.7722984237348575e-08,0.9796526402386252
MHAR,22,AXP,AdaptiveLasso,rolling,833,7.963359401879914e-09,8.923765686009418e-05,7.741433516227515e-05,-1.4412977033919487,6.711528532572897e-09,1.1865194885533954
MHAR,22,AXP,Bagging,rolling,833,5.184814578178565e-09,7.200565657070676e-05,4.27140957775271e-05,-0.5894894708924379,6.711528532572897e-09,0.7725236588081585
MHAR,22,AXP,ElasticNet,rolling,833,7.74662782561151e-09,8.801492956090751e-05,7.555388948553949e-05,-1.3748551038940953,6.711528532572897e-09,1.154227056923768
MHAR,22,AXP,GradientBoosting,rolling,833,2.5514164480389464e-08,0.00015973153877800548,5.4236188442740775e-05,-6.821783245803893,6.711528532572897e-09,3.801543025044473
MHAR,22,AXP,HAR,rolling,833,6.711528532572897e-09,8.192391917244253e-05,6.844515253285672e-05,-1.0575285336175795,6.711528532572897e-09,1.0
MHAR,22,AXP,HARQ,rolling,833,7.085200765255416e-09,8.417363462067808e-05,6.0317084382853426e-05,-1.1720838509694276,6.711528532572897e-09,1.0556761743422507
MHAR,22,AXP,HARX,rolling,833,6.711528532572897e-09,8.192391917244253e-05,6.844515253285672e-05,-1.0575285336175795,6.711528532572897e-09,1.0
MHAR,22,AXP,Lasso,rolling,833,8.232418699097534e-09,9.073267712956306e-05,7.895373875873278e-05,-1.5237822191879533,6.711528532572897e-09,1.226608612202621
MHAR,22,AXP,LevHAR,rolling,833,1.2644449736665611e-08,0.00011244754215484485,7.025747530172966e-05,-2.8763622919605334,6.711528532572897e-09,1.8839895673986355
MHAR,22,AXP,LogHAR,rolling,833,4.50275696934865e-09,6.710258541478599e-05,4.342346246442713e-05,-0.3803935868583208,6.711528532572897e-09,0.6708988790698764
MHAR,22,AXP,NN1,fixed,833,3.110166821037637e-09,5.5768869641024976e-05,3.35823113328803e-05,0.04652763561411355,6.711528532572897e-09,0.4634066302397644
MHAR,22,AXP,NN1_1,fixed,833,3.1400307289075774e-09,5.603597709425238e-05,3.346641809688513e-05,0.0373723675899198,6.711528532572897e-09,0.4678562735251952
MHAR,22,AXP,NN2,fixed,833,8.20404844891492e-09,9.057620244255618e-05,3.8249479760483984e-05,-1.515084856288682,6.711528532572897e-09,1.2223815199620194
MHAR,22,AXP,NN2_1,fixed,833,2.8266067709282574e-09,5.316584214444701e-05,3.364036629717072e-05,0.13345759370972754,6.711528532572897e-09,0.42115693276277616
MHAR,22,AXP,NN3,fixed,833,3.1594700803366315e-09,5.6209163668717146e-05,3.584658775150778e-05,0.03141291736242213,6.711528532572897e-09,0.4707526854728923
MHAR,22,AXP,NN3_1,fixed,833,3.7090518805192666e-09,6.090198585037492e-05,3.592443740979045e-05,-0.13707034691108855,6.711528532572897e-09,0.5526389201086185
MHAR,22,AXP,NN4,fixed,833,3.189933723611993e-09,5.6479498259209004e-05,3.6226786352366037e-05,0.02207379066828663,6.711528532572897e-09,0.47529168774748787
MHAR,22,AXP,NN4_1,fixed,833,3.0962213179090367e-09,5.5643699714424425e-05,3.587630387050186e-05,0.05080285704295684,6.711528532572897e-09,0.4613287871581297
MHAR,22,AXP,PostLasso,rolling,833,7.746447876858538e-09,8.801390729230545e-05,7.555272341765019e-05,-1.37479993766899,6.711528532572897e-09,1.1542002450355224
MHAR,22,AXP,RandomForest,rolling,833,5.7310721555034775e-09,7.570384505098454e-05,4.247578744510818e-05,-0.7569536404323609,6.711528532572897e-09,0.8539145930303366
MHAR,22,AXP,Ridge,rolling,833,7.74644793847242e-09,8.8013907642329e-05,7.555272381679952e-05,-1.3747999565577302,6.711528532572897e-09,1.1542002542158278
MHAR,22,AXP,SHAR,rolling,833,6.754378157799077e-09,8.218502392649817e-05,6.729595286008295e-05,-1.0706647850884332,6.711528532572897e-09,1.0063844808255256
MHAR,22,BA,AdaptiveLasso,rolling,832,9.719453043024347e-09,9.858728641678067e-05,7.42551805135405e-05,-0.8327259297984371,7.651468234343497e-09,1.2702729391724756
MHAR,22,BA,Bagging,rolling,832,5.6818770798458e-09,7.537822682874545e-05,5.023081160662777e-05,-0.07138986196702368,7.651468234343497e-09,0.7425865083439519
MHAR,22,BA,ElasticNet,rolling,832,8.886239189164375e-09,9.42668509560194e-05,7.017696419906091e-05,-0.6756129082861391,7.651468234343497e-09,1.1613769954998476
MHAR,22,BA,GradientBoosting,rolling,832,7.736330669961932e-09,8.795641346690946e-05,5.5394376841976886e-05,-0.45878309793472494,7.651468234343497e-09,1.011091000187066
MHAR,22,BA,HAR,rolling,832,7.651468234343497e-09,8.74726713570787e-05,5.6450137326520974e-05,-0.44278121125084624,7.651468234343497e-09,1.0
MHAR,22,BA,HARQ,rolling,832,7.697888931469228e-09,8.773761411999546e-05,5.372523543748404e-05,-0.45153442142893385,7.651468234343497e-09,1.0060669005874416
MHAR,22,BA,HARX,rolling,832,7.651468234343497e-09,8.74726713570787e-05,5.6450137326520974e-05,-0.44278121125084624,7.651468234343497e-09,1.0
MHAR,22,BA,Lasso,rolling,832,8.908104499808344e-09,9.43827553094756e-05,7.023249725298834e-05,-0.6797358894459746,7.651468234343497e-09,1.1642346575817244
MHAR,22,BA,LevHAR,rolling,832,7.604547317444575e-09,8.720405562497982e-05,5.3675633969849704e-05,-0.43393367830121266,7.651468234343497e-09,0.9938677237542046
MHAR,22,BA,LogHAR,rolling,832,5.85757474501717e-09,7.653479434229356e-05,5.097567183344252e-05,-0.10451988125300771,7.651468234343497e-09,0.7655491162762117
MHAR,22,BA,NN1,fixed,832,4.972261188553982e-09,7.051426230596178e-05,4.5785140247781646e-05,0.06241719882236274,7.651468234343497e-09,0.6498440608086256
MHAR,22,BA,NN1_1,fixed,832,5.204492065963306e-09,7.214216565894945e-05,4.538983879298999e-05,0.0186271265987642,7.651468234343497e-09,0.6801952130707442
MHAR,22,BA,NN2,fixed,832,5.18734902701772e-09,7.202325337707065e-05,4.588926998251702e-05,0.021859663640925175,7.651468234343497e-09,0.6779547229555739
MHAR,22,BA,NN2_1,fixed,832,5.144839169502831e-09,7.172753424942775e-05,4.539508744401763e-05,0.029875435495030578,7.651468234343497e-09,0.6723989451345167
MHAR,22,BA,NN3,fixed,832,5.133015825679516e-09,7.16450683974795e-05,4.542721887186859e-05,0.03210487666893114,7.651468234343497e-09,0.6708537065657613
MHAR,22,BA,NN3_1,fixed,832,5.0497343789864214e-09,7.106148309025376e-05,4.3002552942376625e-05,0.04780864787394823,7.651468234343497e-09,0.6599693319408642
MHAR,22,BA,NN4,fixed,832,5.300754940745762e-09,7.280628366250925e-05,4.699048326719418e-05,0.00047554276891426106,7.651468234343497e-09,0.6927761807797104
MHAR,22,BA,NN4_1,fixed,832,5.336653166337081e-09,7.305240014083781e-05,4.695409956449383e-05,-0.0062935221757622895,7.651468234343497e-09,0.6974678588331055
MHAR,22,BA,PostLasso,rolling,832,7.977208521012697e-09,8.931521998524494e-05,5.876915377170902e-05,-0.5042036665182319,7.651468234343497e-09,1.0425722589041302
MHAR,22,BA,RandomForest,rolling,832,6.140045550227709e-09,7.835844275014473e-05,5.0849369167899647e-05,-0.1577833279540486,7.651468234343497e-09,0.8024663191658052
MHAR,22,BA,Ridge,rolling,832,7.870864433458853e-09,8.871789240879684e-05,5.911109098507625e-05,-0.48415114238154056,7.651468234343497e-09,1.0286737384768323
MHAR,22,BA,SHAR,rolling,832,7.832027318589752e-09,8.849874190399404e-05,5.628319066019229e-05,-0.4768279126540975,7.651468234343497e-09,1.0235979656081977
MHAR,22,CAT,AdaptiveLasso,rolling,823,7.54334094217367e-09,8.685240896010698e-05,6.96035029488565e-05,0.16478465006835474,6.892798384555167e-09,1.094380035701637
MHAR,22,CAT,Bagging,rolling,823,5.916021157632459e-09,7.691567563008505e-05,5.466279559244832e-05,0.34496508652422375,6.892798384555167e-09,0.8582901787594147
MHAR,22,CAT,ElasticNet,rolling,823,7.457592044181694e-09,8.63573508404565e-05,6.807264809694983e-05,0.17427895721841513,6.892798384555167e-09,1.0819396750225672
MHAR,22,CAT,GradientBoosting,rolling,823,7.01138071984963e-09,8.37339878415547e-05,5.8372880226411436e-05,0.2236844594027133,6.892798384555167e-09,1.0172038015155316
MHAR,22,CAT,HAR,rolling,823,6.892798384555167e-09,8.302287868145242e-05,6.31880013867084e-05,0.23681415716235577,6.892798384555167e-09,1.0
MHAR,22,CAT,HARQ,rolling,823,7.456776806865182e-09,8.635263057293149e-05,6.088884936513544e-05,0.1743692220925347,6.892798384555167e-09,1.0818214012430327
MHAR,22,CAT,HARX,rolling,823,6.892798384555167e-09,8.302287868145242e-05,6.31880013867084e-05,0.23681415716235577,6.892798384555167e-09,1.0
MHAR,22,CAT,Lasso,rolling,823,7.592745710154574e-09,8.71363627319535e-05,6.982407475948216e-05,0.15931444516925464,6.892798384555167e-09,1.1015476279079617
MHAR,22,CAT,LevHAR,rolling,823,6.183130766353355e-09,7.863288603601775e-05,5.821644986465692e-05,0.3153901213956236,6.892798384555167e-09,0.8970421621801707
MHAR,22,CAT,LogHAR,rolling,823,6.005863241868714e-09,7.749750474608014e-05,5.661898638087673e-05,0.3350175727635174,6.892798384555167e-09,0.8713243746293484
MHAR,22,CAT,NN1,fixed,823,9.796171064164705e-09,9.897560843038402e-05,5.9907680271651273e-05,-0.08465367084268394,6.892798384555167e-09,1.4212182799536375
MHAR,22,CAT,NN1_1,fixed,823,9.595672470979311e-09,9.795750339294745e-05,5.943404250952894e-05,-0.062454024299876565,6.892798384555167e-09,1.3921301531872061
MHAR,22,CAT,NN2,fixed,823,1.1051756229485009e-08,0.00010512733340803908,6.461797785350643e-05,-0.2236748302017879,6.892798384555167e-09,1.6033772660823655
MHAR,22,CAT,NN2_1,fixed,823,1.2289258826962524e-08,0.00011085692953966624,6.765126645563481e-05,-0.3606938477587045,6.892798384555167e-09,1.782912852129741
MHAR,22,CAT,NN3,fixed,823,1.1383500626875559e-08,0.00010669348914941135,6.553907048111579e-05,-0.2604063017179843,6.892798384555167e-09,1.6515063972250805
MHAR,22,CAT,NN3_1,fixed,823,1.1977209912483657e-08,0.00010944044002325492,6.695173288228111e-05,-0.3261431035592579,6.892798384555167e-09,1.7376411211041998
MHAR,22,CAT,NN4,fixed,823,1.2632477021510365e-08,0.00011239429265541185,6.908310000593335e-05,-0.39869572340766335,6.892798384555167e-09,1.8327065897961288
MHAR,22,CAT,NN4_1,fixed,823,1.2648025520788306e-08,0.00011246344081873142,6.918473095686583e-05,-0.4004172875481269,6.892798384555167e-09,1.8349623498532894
MHAR,22,CAT,PostLasso,rolling,823,7.301956793721543e-09,8.545148795498849e-05,6.666503565568993e-05,0.19151123548493565,6.892798384555167e-09,1.0593602752233673
MHAR,22,CAT,RandomForest,rolling,823,5.881931331319193e-09,7.66937502754898e-05,5.443551203988515e-05,0.3487395872967076,6.892798384555167e-09,0.8533444623157636
MHAR,22,CAT,Ridge,rolling,823,7.302009365852627e-09,8.545179556833565e-05,6.666542464932674e-05,0.1915054145826065,6.892798384555167e-09,1.059367902333309
MHAR,22,CAT,SHAR,rolling,823,6.911166889230849e-09,8.313342822974912e-05,6.269815525878516e-05,0.23478035580324608,6.892798384555167e-09,1.0026648834988183
MHAR,22,CSCO,AdaptiveLasso,rolling,838,6.749532486144762e-09,8.215553837779143e-05,6.934051868781378e-05,-0.8952811791297959,5.365725488762609e-09,1.2578974642441636
MHAR,22,CSCO,Bagging,rolling,838,6.12218867080845e-09,7.824441622766733e-05,5.4542617230447993e-05,-0.7191218779498818,5.365725488762609e-09,1.1409805968699098
MHAR,22,CSCO,ElasticNet,rolling,838,6.10554200327834e-09,7.8137967744742e-05,6.437734142626051e-05,-0.714447462984132,5.365725488762609e-09,1.1378781892709797
MHAR,22,CSCO,GradientBoosting,rolling,838,7.061341973948052e-09,8.403179144792792e-05,6.670662569156508e-05,-0.9828378587843936,5.365725488762609e-09,1.316008802302048
MHAR,22,CSCO,HAR,rolling,838,5.365725488762609e-09,7.325111254283179e-05,5.8400745333329584e-05,-0.5067056202936371,5.365725488762609e-09,1.0
MHAR,22,CSCO,HARQ,rolling,838,5.366640458064028e-09,7.325735770599447e-05,5.278763934147137e-05,-0.5069625453621542,5.365725488762609e-09,1.0001705210792715
MHAR,22,CSCO,HARX,rolling,838,5.365725488762609e-09,7.325111254283179e-05,5.8400745333329584e-05,-0.5067056202936371,5.365725488762609e-09,1.0
MHAR,22,CSCO,Lasso,rolling,838,6.63406971474186e-09,8.144979873972593e-05,6.908697358578776e-05,-0.862859019820347,5.365725488762609e-09,1.2363788883042064
MHAR,22,CSCO,LevHAR,rolling,837,5.686363582122133e-09,7.540798089142908e-05,5.7667136976092695e-05,-0.5957016454318118,5.365725488762609e-09,1.0597567083949846
MHAR,22,CSCO,LogHAR,rolling,838,3.7738733020224e-09,6.143185901486623e-05,4.521213838161841e-05,-0.059710588314970225,5.365725488762609e-09,0.7033295516004293
MHAR,22,CSCO,NN1,fixed,838,3.0126882839174294e-09,5.488796119293765e-05,4.0377275010043224e-05,0.15403156962135667,5.365725488762609e-09,0.5614689551723948
MHAR,22,CSCO,NN1_1,fixed,838,3.0118388472692616e-09,5.488022273341519e-05,4.071631715313728e-05,0.15427009299989292,5.365725488762609e-09,0.5613106472884103
MHAR,22,CSCO,NN2,fixed,838,3.548384129505801e-09,5.956831481170003e-05,4.4563498963927196e-05,0.00360718749328659,5.365725488762609e-09,0.6613055656568996
MHAR,22,CSCO,NN2_1,fixed,838,3.7301973953603805e-09,6.107534195860372e-05,4.47625885226843e-05,-0.04744631311548386,5.365725488762609e-09,0.6951897563847609
MHAR,22,CSCO,NN3,fixed,838,3.3259804754888156e-09,5.767131414740621e-05,4.294186233361675e-05,0.06605854401218114,5.365725488762609e-09,0.6198566218965892
MHAR,22,CSCO,NN3_1,fixed,838,3.493536196093846e-09,5.910614347167176e-05,4.445606391082034e-05,0.019008588423385597,5.365725488762609e-09,0.651083661176914
MHAR,22,CSCO,NN4,fixed,838,3.304093194827183e-09,5.748124211277261e-05,4.206482398204206e-05,0.07220453281740247,5.365725488762609e-09,0.6157775312484614
MHAR,22,CSCO,NN4_1,fixed,838,3.0090069489576474e-09,5.485441594764862e-05,3.833128955110978e-05,0.15506529527238067,5.365725488762609e-09,0.5607828718147031
MHAR,22,CSCO,PostLasso,rolling,838,6.102340418980626e-09,7.811747831939166e-05,6.436122634004273e-05,-0.7135484522044504,5.365725488762609e-09,1.1372815161268879
MHAR,22,CSCO,RandomForest,rolling,838,5.34133058102601e-09,7.308440723592146e-05,5.2862826658009816e-05,-0.49985548517765777,5.365725488762609e-09,0.9954535676885281
MHAR,22,CSCO,Ridge,rolling,838,6.105681401064176e-09,7.813885973741986e-05,6.437789378529565e-05,-0.7144866061396689,5.365725488762609e-09,1.1379041685697955
MHAR,22,CSCO,SHAR,rolling,838,5.151393256036963e-09,7.177320709036878e-05,5.741321631290922e-05,-0.4465207337700654,5.365725488762609e-09,0.9600553115930884
MHAR,22,DIS,AdaptiveLasso,rolling,833,6.382007094083868e-09,7.988746518749902e-05,5.95918203720454e-05,-0.41586275924042715,5.784781886962268e-09,1.103240747670647
MHAR,22,DIS,Bagging,rolling,833,8.91811647453167e-09,9.443577963108934e-05,5.0327089342444895e-05,-0.9785043815703394,5.784781886962268e-09,1.5416512927879453
MHAR,22,DIS,ElasticNet,rolling,833,6.490981986184449e-09,8.056663072379562e-05,6.089138298243011e-05,-0.4400390863962662,5.784781886962268e-09,1.1220789500834618
MHAR,22,DIS,GradientBoosting,rolling,833,9.43399932266938e-09,9.712877700593877e-05,6.560822148860288e-05,-1.0929541623432515,5.784781886962268e-09,1.6308306012248641
MHAR,22,DIS,HAR,rolling,833,5.784781886962268e-09,7.605775362816251e-05,5.389113050741982e-05,-0.28336699150193856,5.784781886962268e-09,1.0
MHAR,22,DIS,HARQ,rolling,833,6.294034079284692e-09,7.933494866252005e-05,5.181749689575052e-05,-0.39634574623244645,5.784781886962268e-09,1.088033084440085
MHAR,22,DIS,HARX,rolling,833,5.784781886962268e-09,7.605775362816251e-05,5.389113050741982e-05,-0.28336699150193856,5.784781886962268e-09,1.0
MHAR,22,DIS,Lasso,rolling,833,6.535527741116541e-09,8.084261092466361e-05,6.204245122451813e-05,-0.4499216632346823,5.784781886962268e-09,1.129779457345886
MHAR,22,DIS,LevHAR,rolling,832,6.351025579237855e-09,7.969332204920219e-05,5.225538875755118e-05,-0.408065457873692,5.784781886962268e-09,1.0978850548456782
MHAR,22,DIS,LogHAR,rolling,833,5.024123666218887e-09,7.088105294236879e-05,4.581722890940996e-05,-0.11461323874302876,5.784781886962268e-09,0.8685070179641948
MHAR,22,DIS,NN1,fixed,833,4.128139256664635e-09,6.425059732535283e-05,3.966998214577028e-05,0.08416293615716441,5.784781886962268e-09,0.7136205542975835
MHAR,22,DIS,NN1_1,fixed,833,4.057571862497847e-09,6.36990726973152e-05,4.083728046824404e-05,0.09981847272183164,5.784781886962268e-09,0.7014217548362187
MHAR,22,DIS,NN2,fixed,833,4.524212840169516e-09,6.726226906795157e-05,4.295932019526444e-05,-0.0037068873225545307,5.784781886962268e-09,0.7820887508941659
MHAR,22,DIS,NN2_1,fixed,833,4.06689572005485e-09,6.377221746226839e-05,3.928405863835183e-05,0.09774995376019335,5.784781886962268e-09,0.7030335455206727
MHAR,22,DIS,NN3,fixed,833,4.310307807826329e-09,6.565293449516426e-05,4.2046478988817885e-05,0.043748429608946426,5.784781886962268e-09,0.7451115516629752
MHAR,22,DIS,NN3_1,fixed,833,4.24254596737235e-09,6.513482914211375e-05,3.985471489964873e-05,0.058781547714584104,5.784781886962268e-09,0.7333977408783887
MHAR,22,DIS,NN4,fixed,833,4.521989988674703e-09,6.724574327550185e-05,4.371852090661508e-05,-0.003213742673162878,5.784781886962268e-09,0.7817044924142009
MHAR,22,DIS,NN4_1,fixed,833,4.5876595679349905e-09,6.773226386246802e-05,4.2875823420233553e-05,-0.017782687884116966,5.784781886962268e-09,0.7930566195200289
MHAR,22,DIS,PostLasso,rolling,833,6.103960635978379e-09,7.81278480183499e-05,5.682301021348056e-05,-0.3541775214199925,5.784781886962268e-09,1.0551755892016388
MHAR,22,DIS,RandomForest,rolling,833,6.752857817584951e-09,8.217577390925473e-05,4.891119025359168e-05,-0.4981368339792813,5.784781886962268e-09,1.1673487349288882
MHAR,22,DIS,Ridge,rolling,833,6.1429810813684744e-09,7.837717194035822e-05,5.7342801970715816e-05,-0.3628342957955686,5.784781886962268e-09,1.0619209507645422
MHAR,22,DIS,SHAR,rolling,833,5.839297316245377e-09,7.641529504127676e-05,5.362711333293695e-05,-0.2954613632235732,5.784781886962268e-09,1.00942393859412
MHAR,22,GE,AdaptiveLasso,rolling,837,1.2984567669698683e-08,0.00011394984716838669,8.559494447585875e-05,-0.8065010429310968,1.1470282918054183e-08,1.1320180820702357
MHAR,22,GE,Bagging,rolling,837,1.573470470301058e-08,0.00012543805125642926,5.870953816772636e-05,-1.1891187430548515,1.1470282918054183e-08,1.3717800001466582
MHAR,22,GE,ElasticNet,rolling,837,1.3256787844970896e-08,0.00011513812507145883,8.606037460990248e-05,-0.8443741583898228,1.1470282918054183e-08,1.1557507290517446
MHAR,22,GE,GradientBoosting,rolling,837,1.5276078283828782e-08,0.00012359643313554313,7.902798496163551e-05,-1.1253115277787424,1.1470282918054183e-08,1.331796119848473
MHAR,22,GE,HAR,rolling,837,1.1470282918054183e-08,0.00010709940671196169,7.256334320813496e-05,-0.5958234868716639,1.1470282918054183e-08,1.0
MHAR,22,GE,HARQ,rolling,837,1.1464806637166279e-08,0.00010707383731409966,6.839974278612848e-05,-0.5950615895650273,1.1470282918054183e-08,0.9995225679325411
MHAR,22,GE,HARX,rolling,837,1.1470282918054183e-08,0.00010709940671196169,7.256334320813496e-05,-0.5958234868716639,1.1470282918054183e-08,1.0
MHAR,22,GE,Lasso,rolling,837,1.319023545673724e-08,0.0001148487503490449,8.727731211624142e-05,-0.8351149391526493,1.1470282918054183e-08,1.1499485715366147
MHAR,22,GE,LevHAR,rolling,837,2.415095013386413e-08,0.00015540575965473135,9.874755390182596e-05,-2.3600438393044243,1.1470282918054183e-08,2.1055234911294667
MHAR,22,GE,LogHAR,rolling,837,9.336249442336158e-09,9.662426942717941e-05,5.2639613576460767e-05,-0.29892228864917825,1.1470282918054183e-08,0.8139511038250796
MHAR,22,GE,NN1,fixed,837,7.241994367119381e-09,8.509990814988803e-05,4.2764182161981306e-05,-0.007555331059080572,1.1470282918054183e-08,0.6313701605145683
MHAR,22,GE,NN1_1,fixed,837,6.997064111457752e-09,8.364845552344497e-05,4.212668208490395e-05,0.026521025855803182,1.1470282918054183e-08,0.6100166980575866
MHAR,22,GE,NN2,fixed,837,7.594678868806964e-09,8.71474547465786e-05,4.555099678710396e-05,-0.05662318886778328,1.1470282918054183e-08,0.662117832930953
MHAR,22,GE,NN2_1,fixed,837,7.582591287933372e-09,8.707807581666795e-05,4.4427415087169816e-05,-0.054941482706274636,1.1470282918054183e-08,0.6610640157792795
MHAR,22,GE,NN3,fixed,837,7.567169024852513e-09,8.698947651786688e-05,4.582487143949967e-05,-0.05279583295892509,1.1470282918054183e-08,0.659719475004563
MHAR,22,GE,NN3_1,fixed,837,6.848682775565109e-09,8.275676875981269e-05,4.1348431675807314e-05,0.04716484279759503,1.1470282918054183e-08,0.5970805449606921
MHAR,22,GE,NN4,fixed,837,7.646803034855974e-09,8.74460006795964e-05,4.64368278537693e-05,-0.06387505606311472,1.1470282918054183e-08,0.6666621119536584
MHAR,22,GE,NN4_1,fixed,837,7.877974616981002e-09,8.87579552320861e-05,4.9856633337813284e-05,-0.09603721308120727,1.1470282918054183e-08,0.686816068379717
